CAS Latency,Color,ECC,Heat Spreader,Kind,Link,Manufacturer,Model,Name,Part #,Price/GB,Prices,Registered,Size,Speed,Timing,Type,Voltage,avg,short_link,CAS,ppgb,is_ddr4,ddr3_speed,ddr4_speed,ddr_speed,dimm,size_gb,mod_count,mod_size,voltage
9,Black/Silver,No,Yes,Memory,/product/TzTmP6/patriot-memory-px736g2000elk,Patriot,,Patriot Viper Xtreme 6GB (3 x 2GB) DDR3-2000 Memory,PX736G2000ELK,,[],No,6GB (3 x 2GB),DDR3-2000,,240-pin DIMM,1.65V,0.0,patriot-memory-px736g2000elk,9,0.0,False,2000.0,,2000,240,6.0,3.0,2.0,1.65
15,Black/Red,No,Yes,Memory,/product/vY98TW/team-memory-tdprd48g3000hc15adc0,Team,,Team Dark Pro 8GB (2 x 4GB) DDR4-3000 Memory,TDPRD48G3000HC15ADC0,,[],No,8GB (2 x 4GB),DDR4-3000,,288-pin DIMM,1.35V,0.0,team-memory-tdprd48g3000hc15adc0,15,0.0,True,,3000.0,3000,288,8.0,2.0,4.0,1.35
10,Black/Red,No,Yes,Memory,/product/gyw323/patriot-memory-pvl316g160c0kr,Patriot,,Patriot Viper 3 Low Profile Red 16GB (2 x 8GB) DDR3-1600 Memory,PVL316G160C0KR,,[],No,16GB (2 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,patriot-memory-pvl316g160c0kr,10,0.0,False,1600.0,,1600,240,16.0,2.0,8.0,1.5
5,Black/Green,No,No,Memory,/product/Hmn2FT/mushkin-memory-976504a,Mushkin,,Mushkin 2GB (2 x 1GB) DDR2-667 Memory,976504A,$14.44,"[28.88, 37.44]",No,2GB (2 x 1GB),DDR2-667,,200-pin SODIMM,1.8V,33.16,mushkin-memory-976504a,5,14.44,False,,,667,200,2.0,2.0,1.0,1.8
9,Black/White,No,Yes,Memory,/product/wj3RsY/geil-memory-gpw316gb1333c9dc,GeIL,,GeIL EVO POTENZA 16GB (2 x 8GB) DDR3-1333 Memory,GPW316GB1333C9DC,,[],No,16GB (2 x 8GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,geil-memory-gpw316gb1333c9dc,9,0.0,False,1333.0,,1333,240,16.0,2.0,8.0,1.5
9,Black/White,No,Yes,Memory,/product/DMqdnQ/geil-memory-gpw34gb1600c9sc,GeIL,,GeIL EVO POTENZA 4GB (1 x 4GB) DDR3-1600 Memory,GPW34GB1600C9SC,,[],No,4GB (1 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,geil-memory-gpw34gb1600c9sc,9,0.0,False,1600.0,,1600,240,4.0,1.0,4.0,1.5
9,Black/Blue,No,Yes,Memory,/product/hmTmP6/corsair-memory-cmx6gx3m3a2000c9,Corsair,,Corsair XMS 6GB (3 x 2GB) DDR3-2000 Memory,CMX6GX3M3A2000C9,$31.73,[190.36],No,6GB (3 x 2GB),DDR3-2000,9-9-9-24,240-pin DIMM,1.65V,190.36,corsair-memory-cmx6gx3m3a2000c9,9,31.73,False,2000.0,,2000,240,6.0,3.0,2.0,1.65
9,Black/Blue,No,Yes,Memory,/product/vm4gXL/geil-memory-gel38gb1333c9dc,GeIL,,GeIL EVO Leggara Series 8GB (2 x 4GB) DDR3-1333 Memory,GEL38GB1333C9DC,,[],No,8GB (2 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,geil-memory-gel38gb1333c9dc,9,0.0,False,1333.0,,1333,240,8.0,2.0,4.0,1.5
9,Black/White,No,Yes,Memory,/product/QBNp99/geil-memory-gpw38gb1600c9dc,GeIL,,GeIL EVO POTENZA 8GB (2 x 4GB) DDR3-1600 Memory,GPW38GB1600C9DC,,[],No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,geil-memory-gpw38gb1600c9dc,9,0.0,False,1600.0,,1600,240,8.0,2.0,4.0,1.5
9,Black/White,No,Yes,Memory,/product/RMqdnQ/geil-memory-gpw38gb1333c9dc,GeIL,,GeIL EVO POTENZA 8GB (2 x 4GB) DDR3-1333 Memory,GPW38GB1333C9DC,,[],No,8GB (2 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,geil-memory-gpw38gb1333c9dc,9,0.0,False,1333.0,,1333,240,8.0,2.0,4.0,1.5
9,Green,No,No,Memory,/product/HwsKHx/wintec-memory-3vh13339u82gr,Wintec,,Wintec Value 2GB (1 x 2GB) DDR3-1333 Memory,3VH13339U8-2GR,$14.03,[19.99],No,2GB (1 x 2GB),DDR3-1333,,240-pin DIMM,1.5V,19.99,wintec-memory-3vh13339u82gr,9,14.03,False,1333.0,,1333,240,2.0,1.0,2.0,1.5
8,Black/Silver,No,Yes,Memory,/product/x73RsY/patriot-memory-pxd38g1600llk,Patriot,,"Patriot Viper Xtreme Series, Division 2  8GB (2 x 4GB) DDR3-1600 Memory",PXD38G1600LLK,,[],No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,patriot-memory-pxd38g1600llk,8,0.0,False,1600.0,,1600,240,8.0,2.0,4.0,1.65
7,Silver,No,Yes,Memory,/product/2WqdnQ/ocz-memory-ocz3p1333lv4gk,OCZ,,OCZ Platinum 4GB (2 x 2GB) DDR3-1333 Memory,OCZ3P1333LV4GK,,[],No,4GB (2 x 2GB),DDR3-1333,,240-pin DIMM,1.65V,0.0,ocz-memory-ocz3p1333lv4gk,7,0.0,False,1333.0,,1333,240,4.0,2.0,2.0,1.65
9,Green,No,No,Memory,/product/BnDwrH/geil-memory-gs34gb1333c9dc,GeIL,,GeIL 4GB (2 x 2GB) DDR3-1333 Memory,GS34GB1333C9DC,,[],No,4GB (2 x 2GB),DDR3-1333,,204-pin SODIMM,1.5V,0.0,geil-memory-gs34gb1333c9dc,9,0.0,False,1333.0,,1333,204,4.0,2.0,2.0,1.5
7,Green,No,No,Memory,/product/TcphP6/geil-memory-gs34gb1066c7dc,GeIL,,GeIL 4GB (2 x 2GB) DDR3-1066 Memory,GS34GB1066C7DC,,[],No,4GB (2 x 2GB),DDR3-1066,,204-pin SODIMM,1.5V,0.0,geil-memory-gs34gb1066c7dc,7,0.0,False,1066.0,,1066,204,4.0,2.0,2.0,1.5
9,Red/Silver,No,Yes,Memory,/product/ddV48d/gskill-memory-f312800cl9t3gbnq,G.Skill,,G.Skill 3GB (3 x 1GB) DDR3-1600 Memory,F3-12800CL9T-3GBNQ,,[],No,3GB (3 x 1GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,gskill-memory-f312800cl9t3gbnq,9,0.0,False,1600.0,,1600,240,3.0,3.0,1.0,1.5
9,Black/Blue,No,Yes,Memory,/product/DqjG3C/kingston-memory-khx16c9t2k28,Kingston,,Kingston Predator Series 8GB (2 x 4GB) DDR3-1600 Memory,KHX16C9T2K2/8,,[],No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,kingston-memory-khx16c9t2k28,9,0.0,False,1600.0,,1600,240,8.0,2.0,4.0,1.65
9,Black/Gold,No,Yes,Memory,/product/ByGkcf/mushkin-memory-993988s,Mushkin,,Mushkin Stealth 16GB (4 x 4GB) DDR3-1600 Memory,993988S,,[],No,16GB (4 x 4GB),DDR3-1600,,240-pin DIMM,1.35V,0.0,mushkin-memory-993988s,9,0.0,False,1600.0,,1600,240,16.0,4.0,4.0,1.35
10,,No,Yes,Memory,/product/V3PfrH/geil-memory-goc332gb2400c10aqc,GeIL,,GeIL EVO CORSA Series 32GB (4 x 8GB) DDR3-2400 Memory,GOC332GB2400C10AQC,,[],No,32GB (4 x 8GB),DDR3-2400,,240-pin DIMM,1.65V,0.0,geil-memory-goc332gb2400c10aqc,10,0.0,False,2400.0,,2400,240,32.0,4.0,8.0,1.65
9,Black/Red,No,Yes,Memory,/product/pzTmP6/gskill-memory-f316000cl9t6gbrhd,G.Skill,,G.Skill Ripjaws + Turbulence II Series 6GB (3 x 2GB) DDR3-2000 Memory,F3-16000CL9T-6GBRHD,,[],No,6GB (3 x 2GB),DDR3-2000,,240-pin DIMM,1.6V,0.0,gskill-memory-f316000cl9t6gbrhd,9,0.0,False,2000.0,,2000,240,6.0,3.0,2.0,1.6
7,Black/Blue,No,Yes,Memory,/product/Qcn2FT/gskill-memory-f317600cl7d4gbpis,G.Skill,,G.Skill PIS Series 4GB (2 x 2GB) DDR3-2200 Memory,F3-17600CL7D-4GBPIS,,[],No,4GB (2 x 2GB),DDR3-2200,,240-pin DIMM,1.65V,0.0,gskill-memory-f317600cl7d4gbpis,7,0.0,False,2200.0,,2200,240,4.0,2.0,2.0,1.65
11,Black/Green,Yes,No,Memory,/product/yJx9TW/samsung-memory-m393b1k70dh0ck008q,Samsung,,Samsung 8GB (1 x 8GB) Registered DDR3-1600 Memory,M393B1K70DH0-CK008/Q,,[],Yes,8GB (1 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,samsung-memory-m393b1k70dh0ck008q,11,0.0,False,1600.0,,1600,240,8.0,1.0,8.0,1.5
9,Green,Yes,No,Memory,/product/tHkD4D/kingston-memory-kvr1333d3q8r9s8g,Kingston,,Kingston 8GB (1 x 8GB) Registered DDR3-1333 Memory,KVR1333D3Q8R9S/8G,$12.36,[98.85],Yes,8GB (1 x 8GB),DDR3-1333,,240-pin DIMM,1.5V,98.85,kingston-memory-kvr1333d3q8r9s8g,9,12.36,False,1333.0,,1333,240,8.0,1.0,8.0,1.5
9,Green,Yes,No,Memory,/product/gKyFf7/crucial-memory-ct2k8g3ersld41339,Crucial,,Crucial 16GB (2 x 8GB) Registered DDR3-1333 Memory,CT2K8G3ERSLD41339,,[],Yes,16GB (2 x 8GB),DDR3-1333,,240-pin DIMM,1.35V,0.0,crucial-memory-ct2k8g3ersld41339,9,0.0,False,1333.0,,1333,240,16.0,2.0,8.0,1.35
8,Blue/Silver,No,Yes,Memory,/product/7s4gXL/gskill-memory-f310600cl8d2gbhk,G.Skill,,G.Skill 2GB (2 x 1GB) DDR3-1333 Memory,F3-10600CL8D-2GBHK,,[],No,2GB (2 x 1GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,gskill-memory-f310600cl8d2gbhk,8,0.0,False,1333.0,,1333,240,2.0,2.0,1.0,1.5
9,Black/Silver,No,Yes,Memory,/product/kHMFf7/patriot-memory-px534g2000elk,Patriot,,Patriot Viper Xtreme 4GB (2 x 2GB) DDR3-2000 Memory,PX534G2000ELK,,[],No,4GB (2 x 2GB),DDR3-2000,,240-pin DIMM,1.65V,0.0,patriot-memory-px534g2000elk,9,0.0,False,2000.0,,2000,240,4.0,2.0,2.0,1.65
9,Black/Silver,No,Yes,Memory,/product/rqzv6h/ocz-memory-ocz3ob1600lv4gk,OCZ,,OCZ Obsidian 4GB (2 x 2GB) DDR3-1600 Memory,OCZ3OB1600LV4GK,,[],No,4GB (2 x 2GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,ocz-memory-ocz3ob1600lv4gk,9,0.0,False,1600.0,,1600,240,4.0,2.0,2.0,1.65
11,Black/Red,No,Yes,Memory,/product/k7kD4D/corsair-memory-cmy8gx3m2a2666c11r,Corsair,,Corsair Vengeance Pro 8GB (2 x 4GB) DDR3-2666 Memory,CMY8GX3M2A2666C11R,$23.12,[184.99],No,8GB (2 x 4GB),DDR3-2666,11-13-13-35,240-pin DIMM,1.65V,184.99,corsair-memory-cmy8gx3m2a2666c11r,11,23.12,False,2666.0,,2666,240,8.0,2.0,4.0,1.65
5,Blue/White,No,No,Memory,/product/nCR48d/kingston-memory-khx6400s2llk24g,Kingston,,Kingston 4GB (2 x 2GB) DDR2-800 Memory,KHX6400S2LLK2/4G,,[],No,4GB (2 x 2GB),DDR2-800,,200-pin SODIMM,1.8V,0.0,kingston-memory-khx6400s2llk24g,5,0.0,False,,,800,200,4.0,2.0,2.0,1.8
9,Black/White,No,Yes,Memory,/product/6csKHx/corsair-memory-twin3x20481333c9,Corsair,,Corsair XMS3 2GB (2 x 1GB) DDR3-1333 Memory,TWIN3X2048-1333C9,$27.50,[54.99],No,2GB (2 x 1GB),DDR3-1333,9-9-9-24,240-pin DIMM,1.6V,54.99,corsair-memory-twin3x20481333c9,9,27.5,False,1333.0,,1333,240,2.0,2.0,1.0,1.6
7,Green/Silver,No,Yes,Memory,/product/tLR48d/crucial-memory-bl25664tg1337,Crucial,,Crucial Ballistix Tracer 2GB (1 x 2GB) DDR3-1333 Memory,BL25664TG1337,,[],No,2GB (1 x 2GB),DDR3-1333,,240-pin DIMM,1.65V,0.0,crucial-memory-bl25664tg1337,7,0.0,False,1333.0,,1333,240,2.0,1.0,2.0,1.65
7,Blue/Silver,No,Yes,Memory,/product/Ks4gXL/kingston-memory-khx1333c7ad3k22g,Kingston,,Kingston HyperX 2GB (2 x 1GB) DDR3-1333 Memory,KHX1333C7AD3K2/2G,,[],No,2GB (2 x 1GB),DDR3-1333,,240-pin DIMM,1.65V,0.0,kingston-memory-khx1333c7ad3k22g,7,0.0,False,1333.0,,1333,240,2.0,2.0,1.0,1.65
9,Gray/Silver,No,Yes,Memory,/product/7GZQzy/kingston-memory-khx1600c9d3p1k28g,Kingston,,Kingston 8GB (2 x 4GB) DDR3-1600 Memory,KHX1600C9D3P1K2/8G,,[],No,8GB (2 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,kingston-memory-khx1600c9d3p1k28g,9,0.0,False,1600.0,,1600,240,8.0,2.0,4.0,1.5
9,Black/Green,Yes,No,Memory,/product/79sKHx/ibm-memory-00d4964,IBM,,IBM 16GB (1 x 16GB) Registered DDR3-1333 Memory,00D4964,,[],Yes,16GB (1 x 16GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,ibm-memory-00d4964,9,0.0,False,1333.0,,1333,240,16.0,1.0,16.0,1.5
7,Blue/Silver,No,No,Memory,/product/MDR48d/kingston-memory-khx1333c7s3k24g,Kingston,,Kingston 4GB (2 x 2GB) DDR3-1333 Memory,KHX1333C7S3K2/4G,,[],No,4GB (2 x 2GB),DDR3-1333,,204-pin SODIMM,1.5V,0.0,kingston-memory-khx1333c7s3k24g,7,0.0,False,1333.0,,1333,204,4.0,2.0,2.0,1.5
9,,No,Yes,Memory,/product/qvPfrH/mushkin-memory-997121,Mushkin,,Mushkin Redline 16GB (2 x 8GB) DDR3-2133 Memory,997121,,[],No,16GB (2 x 8GB),DDR3-2133,,240-pin DIMM,1.65V,0.0,mushkin-memory-997121,9,0.0,False,2133.0,,2133,240,16.0,2.0,8.0,1.65
9,,No,Yes,Memory,/product/KjmLrH/mushkin-memory-997121r,Mushkin,,Mushkin Redline 16GB (2 x 8GB) DDR3-2133 Memory,997121R,,[],No,16GB (2 x 8GB),DDR3-2133,,240-pin DIMM,1.65V,0.0,mushkin-memory-997121r,9,0.0,False,2133.0,,2133,240,16.0,2.0,8.0,1.65
9,Green,Yes,No,Memory,/product/6xyFf7/kingston-memory-kvr13r9s44i,Kingston,,Kingston 4GB (1 x 4GB) Registered DDR3-1333 Memory,KVR13R9S4/4I,,[],Yes,4GB (1 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,kingston-memory-kvr13r9s44i,9,0.0,False,1333.0,,1333,240,4.0,1.0,4.0,1.5
5,Black/Green,No,No,Memory,/product/BWV48d/visiontek-memory-900471,VisionTek,,VisionTek 4GB (2 x 2GB) DDR2-800 Memory,900471,,[],No,4GB (2 x 2GB),DDR2-800,,204-pin SODIMM,1.8V,0.0,visiontek-memory-900471,5,0.0,False,,,800,204,4.0,2.0,2.0,1.8
5,Green,No,No,Memory,/product/DKtCmG/kingston-memory-kvr667d2s5k24g,Kingston,,Kingston ValueRAM 4GB (2 x 2GB) DDR2-667 Memory,KVR667D2S5K2/4G,$10.00,[39.99],No,4GB (2 x 2GB),DDR2-667,,200-pin SODIMM,1.8V,39.99,kingston-memory-kvr667d2s5k24g,5,10.0,False,,,667,200,4.0,2.0,2.0,1.8
9,Green,Yes,No,Memory,/product/GNfp99/kingston-memory-kvr13r9d416i,Kingston,,Kingston 16GB (1 x 16GB) Registered DDR3-1333 Memory,KVR13R9D4/16I,,[],Yes,16GB (1 x 16GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,kingston-memory-kvr13r9d416i,9,0.0,False,1333.0,,1333,240,16.0,1.0,16.0,1.5
9,Black/Gold,No,No,Memory,/product/hpckcf/geil-memory-gb38gb1333c9dc,GeIL,,GeIL Black Dragon 8GB (2 x 4GB) DDR3-1333 Memory,GB38GB1333C9DC,,[],No,8GB (2 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,geil-memory-gb38gb1333c9dc,9,0.0,False,1333.0,,1333,240,8.0,2.0,4.0,1.5
9,Red/White,No,Yes,Memory,/product/HsyFf7/geil-memory-gev32gb1333c9sc,GeIL,,GeIL EVO VELOCE 2GB (1 x 2GB) DDR3-1333 Memory,GEV32GB1333C9SC,,[],No,2GB (1 x 2GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,geil-memory-gev32gb1333c9sc,9,0.0,False,1333.0,,1333,240,2.0,1.0,2.0,1.5
10,Black/Red,No,Yes,Memory,/product/NvMFf7/gskill-memory-f314900cl10q32gbzl,G.Skill,,G.Skill Ripjaws Z Series 32GB (4 x 8GB) DDR3-1866 Memory,F3-14900CL10Q-32GBZL,$5.72,"[182.99, 187.97]",No,32GB (4 x 8GB),DDR3-1866,,240-pin DIMM,1.5V,185.48,gskill-memory-f314900cl10q32gbzl,10,5.72,False,1866.0,,1866,240,32.0,4.0,8.0,1.5
9,Silver,No,Yes,Memory,/product/xFdFf7/klevv-memory-km3n8gx4c1600090909240,Klevv,,Klevv Neo 32GB (4 x 8GB) DDR3-1600 Memory,KM3N8GX4C-1600-09-09-09-24-0,,[],No,32GB (4 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,klevv-memory-km3n8gx4c1600090909240,9,0.0,False,1600.0,,1600,240,32.0,4.0,8.0,1.5
9,Red/White,No,Yes,Memory,/product/vCfp99/geil-memory-gev32gb1600c9sc,GeIL,,GeIL EVO VELOCE 2GB (1 x 2GB) DDR3-1600 Memory,GEV32GB1600C9SC,,[],No,2GB (1 x 2GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,geil-memory-gev32gb1600c9sc,9,0.0,False,1600.0,,1600,240,2.0,1.0,2.0,1.5
9,Red/Silver,No,Yes,Memory,/product/hbNp99/mushkin-memory-997170,Mushkin,,Mushkin Redline 16GB (2 x 8GB) DDR3-2133 Memory,997170,,[],No,16GB (2 x 8GB),DDR3-2133,,240-pin DIMM,1.6V,0.0,mushkin-memory-997170,9,0.0,False,2133.0,,2133,240,16.0,2.0,8.0,1.6
7,Black/Yellow,No,Yes,Memory,/product/Knfp99/crucial-memory-blt2g3d1337dt1tx0,Crucial,,Crucial Ballistix 2GB (1 x 2GB) DDR3-1333 Memory,BLT2G3D1337DT1TX0,,[],No,2GB (1 x 2GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,crucial-memory-blt2g3d1337dt1tx0,7,0.0,False,1333.0,,1333,240,2.0,1.0,2.0,1.5
9,Black/Silver,No,Yes,Memory,/product/QwBv6h/crucial-memory-bls3kit4g3d1609ds1s00,Crucial,,Crucial Ballistix Sport 12GB (3 x 4GB) DDR3-1600 Memory,BLS3KIT4G3D1609DS1S00,,[],No,12GB (3 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,crucial-memory-bls3kit4g3d1609ds1s00,9,0.0,False,1600.0,,1600,240,12.0,3.0,4.0,1.5
7,Black/Blue,No,Yes,Memory,/product/tFNp99/gskill-memory-f317066cl7d4gbpis,G.Skill,,G.Skill PI+ Turbulence 4GB (2 x 2GB) DDR3-2133 Memory,F3-17066CL7D-4GBPIS,,[],No,4GB (2 x 2GB),DDR3-2133,,240-pin DIMM,1.65V,0.0,gskill-memory-f317066cl7d4gbpis,7,0.0,False,2133.0,,2133,240,4.0,2.0,2.0,1.65
13,Black/Green,No,No,Memory,/product/hQFPxr/mushkin-memory-997133,Mushkin,,Mushkin Essentials 8GB (2 x 4GB) DDR3-1866 Memory,997133,,[],No,8GB (2 x 4GB),DDR3-1866,,204-pin SODIMM,1.5V,0.0,mushkin-memory-997133,13,0.0,False,1866.0,,1866,204,8.0,2.0,4.0,1.5
9,Black/Blue,Yes,No,Memory,/product/vkcMnQ/wintec-memory-hmt351r7cfr8ah9t3,Wintec,,Wintec 4GB (1 x 4GB) Registered DDR3-1333 Memory,HMT351R7CFR8A-H9T3,$14.00,[55.99],Yes,4GB (1 x 4GB),DDR3-1333,,240-pin DIMM,1.35V,55.99,wintec-memory-hmt351r7cfr8ah9t3,9,14.0,False,1333.0,,1333,240,4.0,1.0,4.0,1.35
7,Black/Silver,No,Yes,Memory,/product/kZTmP6/ocz-memory-ocz3xtep1600c7lv4gk,OCZ,,OCZ Platinum XTE 4GB (2 x 2GB) DDR3-1600 Memory,OCZ3XTEP1600C7LV4GK,,[],No,4GB (2 x 2GB),DDR3-1600,,240-pin DIMM,1.65V,0.0,ocz-memory-ocz3xtep1600c7lv4gk,7,0.0,False,1600.0,,1600,240,4.0,2.0,2.0,1.65
9,Black/Green,No,Yes,Memory,/product/BPPfrH/geil-memory-gel332gb1600c9qc,GeIL,,GeIL EVO Leggara Series 32GB (4 x 8GB) DDR3-1600 Memory,GEL332GB1600C9QC,,[],No,32GB (4 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,geil-memory-gel332gb1600c9qc,9,0.0,False,1600.0,,1600,240,32.0,4.0,8.0,1.5
5,Green,No,No,Memory,/product/PxMFf7/patriot-memory-psd21g8002,Patriot,,Patriot 1GB (1 x 1GB) DDR2-800 Memory,PSD21G8002,,[],No,1GB (1 x 1GB),DDR2-800,,240-pin DIMM,1.8V,0.0,patriot-memory-psd21g8002,5,0.0,False,,,800,240,1.0,1.0,1.0,1.8
9,Green,Yes,No,Memory,/product/c9fp99/crucial-memory-ct2kit51272bd1339,Crucial,,Crucial 8GB (2 x 4GB) DDR3-1333 Memory,CT2KIT51272BD1339,,[],No,8GB (2 x 4GB),DDR3-1333,,240-pin DIMM,1.35V,0.0,crucial-memory-ct2kit51272bd1339,9,0.0,False,1333.0,,1333,240,8.0,2.0,4.0,1.35
8,Black/Silver,No,Yes,Memory,/product/VLZQzy/crucial-memory-blt3kit4g3d1608dt2txrg,Crucial,,Crucial Ballistix Smart Tracer 12GB (3 x 4GB) DDR3-1600 Memory,BLT3KIT4G3D1608DT2TXRG,,[],No,12GB (3 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,crucial-memory-blt3kit4g3d1608dt2txrg,8,0.0,False,1600.0,,1600,240,12.0,3.0,4.0,1.5
10,Red/Silver,No,Yes,Memory,/product/FYsKHx/geil-memory-gev316gb1600c10dc,GeIL,,GeIL EVO Veloce Series 16GB (2 x 8GB) DDR3-1600 Memory,GEV316GB1600C10DC,,[],No,16GB (2 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,geil-memory-gev316gb1600c10dc,10,0.0,False,1600.0,,1600,240,16.0,2.0,8.0,1.5
9,,No,Yes,Memory,/product/3sTmP6/geil-memory-gev316gb1600c9qc,GeIL,,GeIL EVO Veloce Series 16GB (4 x 4GB) DDR3-1600 Memory,GEV316GB1600C9QC,,[],No,16GB (4 x 4GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,geil-memory-gev316gb1600c9qc,9,0.0,False,1600.0,,1600,240,16.0,4.0,4.0,1.5
9,Black/Silver,No,Yes,Memory,/product/tQW9TW/geil-memory-gvp34gb1333c9sc,GeIL,,GeIL Value PLUS 4GB (1 x 4GB) DDR3-1333 Memory,GVP34GB1333C9SC,,[],No,4GB (1 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,geil-memory-gvp34gb1333c9sc,9,0.0,False,1333.0,,1333,240,4.0,1.0,4.0,1.5
7,Black/Silver,No,Yes,Memory,/product/KTckcf/geil-memory-gvp38gb1066c7dc,GeIL,,GeIL Value PLUS 8GB (2 x 4GB) DDR3-1066 Memory,GVP38GB1066C7DC,,[],No,8GB (2 x 4GB),DDR3-1066,,240-pin DIMM,1.5V,0.0,geil-memory-gvp38gb1066c7dc,7,0.0,False,1066.0,,1066,240,8.0,2.0,4.0,1.5
4,Green,No,No,Memory,/product/bxBv6h/kingston-memory-kvr533d2so1gr,Kingston,,Kingston 1GB (1 x 1GB) DDR2-533 Memory,KVR533D2SO/1GR,$27.97,[27.97],No,1GB (1 x 1GB),DDR2-533,,200-pin SODIMM,1.8V,27.97,kingston-memory-kvr533d2so1gr,4,27.97,False,,,533,200,1.0,1.0,1.0,1.8
9,Black/White,No,Yes,Memory,/product/6xh9TW/mushkin-memory-994110f,Mushkin,,Mushkin Blackline 32GB (4 x 8GB) DDR3-1600 Memory,994110F,$6.25,"[199.88, 219.98]",No,32GB (4 x 8GB),DDR3-1600,,240-pin DIMM,1.35V,209.93,mushkin-memory-994110f,9,6.25,False,1600.0,,1600,240,32.0,4.0,8.0,1.35
17,Black/White,No,Yes,Memory,/product/3Kp323/avexir-memory-avd4uz126661704g2cow,Avexir,,Avexir Core Series 8GB (2 x 4GB) DDR4-2666 Memory,AVD4UZ126661704G-2COW,,[],No,8GB (2 x 4GB),DDR4-2666,17-17-17-37,288-pin DIMM,1.2V,0.0,avexir-memory-avd4uz126661704g2cow,17,0.0,True,,2666.0,2666,288,8.0,2.0,4.0,1.2
15,Black/White,No,Yes,Memory,/product/RLs8TW/avexir-memory-avd4uz126661708g2cow,Avexir,,Avexir Core Series 16GB (2 x 8GB) DDR4-2666 Memory,AVD4UZ126661708G-2COW,,[],No,16GB (2 x 8GB),DDR4-2666,15-15-15-35,288-pin DIMM,1.2V,0.0,avexir-memory-avd4uz126661708g2cow,15,0.0,True,,2666.0,2666,288,16.0,2.0,8.0,1.2
17,Black/Yellow,No,Yes,Memory,/product/m4s8TW/avexir-memory-avd4uz126661708g2coy,Avexir,,Avexir Core Series 16GB (2 x 8GB) DDR4-2666 Memory,AVD4UZ126661708G-2COY,,[],No,16GB (2 x 8GB),DDR4-2666,17-17-17-37,288-pin DIMM,1.2V,0.0,avexir-memory-avd4uz126661708g2coy,17,0.0,True,,2666.0,2666,288,16.0,2.0,8.0,1.2
9,Black/Blue,No,Yes,Memory,/product/ZHH323/patriot-memory-pgq316g1333elqk,Patriot,,Patriot G2 Series Division 4 16GB (4 x 4GB) DDR3-1333 Memory,PGQ316G1333ELQK,,[],No,16GB (4 x 4GB),DDR3-1333,,240-pin DIMM,1.5V,0.0,patriot-memory-pgq316g1333elqk,9,0.0,False,1333.0,,1333,240,16.0,4.0,4.0,1.5
11,Blue/Silver,No,Yes,Memory,/product/jqvRsY/kingston-memory-khx2133c11d3k48gx,Kingston,,Kingston 8GB (4 x 2GB) DDR3-2133 Memory,KHX2133C11D3K4/8GX,,[],No,8GB (4 x 2GB),DDR3-2133,,240-pin DIMM,1.65V,0.0,kingston-memory-khx2133c11d3k48gx,11,0.0,False,2133.0,,2133,240,8.0,4.0,2.0,1.65
11,Black,No,Yes,Memory,/product/4QkD4D/mushkin-memory-997072,Mushkin,,Mushkin Blackline 16GB (2 x 8GB) DDR3-1866 Memory,997072,,[],No,16GB (2 x 8GB),DDR3-1866,,240-pin DIMM,1.35V,0.0,mushkin-memory-997072,11,0.0,False,1866.0,,1866,240,16.0,2.0,8.0,1.35
7,Blue/Silver,No,Yes,Memory,/product/9mTmP6/kingston-memory-khx1333c7ad31g,Kingston,,Kingston HyperX 1GB (1 x 1GB) DDR3-1333 Memory,KHX1333C7AD3/1G,,[],No,1GB (1 x 1GB),DDR3-1333,,240-pin DIMM,1.65V,0.0,kingston-memory-khx1333c7ad31g,7,0.0,False,1333.0,,1333,240,1.0,1.0,1.0,1.65
